id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,empresa,nombre,descripcion,ubicacion,duracion,precio_persona,capacidad,restricciones,fecha_panorama
99285,58546,2025-01-19,11000,6,No disponible,66,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Cartagena,,,,{},
99285,58546,2025-01-19,11000,6,No disponible,66,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Cartagena,,,,{},
99285,58546,2025-01-19,11000,6,No disponible,66,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Cartagena,,,,{},
99285,58546,2025-01-19,11000,6,No disponible,66,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Cartagena,,,,{},
99285,58546,2025-01-19,11000,6,No disponible,66,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Cartagena,,,,{},
99285,58546,2025-01-19,11000,6,No disponible,66,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Cartagena,,,,{},
99285,58546,2025-01-19,11000,6,No disponible,66,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Cartagena,,,,{},
99285,58546,2025-01-19,11000,6,No disponible,66,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Cartagena,,,,{},
99294,59688,2025-08-12,105000,1,No disponible,15,,,,Cuenta,,,,{},
99294,59688,2025-08-12,105000,1,No disponible,15,,,,Cuenta,,,,{},
99294,59688,2025-08-12,105000,1,No disponible,15,,,,Cuenta,,,,{},
99294,59688,2025-08-12,105000,1,No disponible,15,,,,Cuenta,,,,{},
99294,59688,2025-08-12,105000,1,No disponible,15,,,,Cuenta,,,,{},
99302,59688,2026-03-29,226000,1,No disponible,113,,,Relájate en un lugar tranquilo y acogedor,Orense,,,,{},
99302,59688,2026-03-29,226000,1,No disponible,113,,,Relájate en un lugar tranquilo y acogedor,Orense,,,,{},
99302,59688,2026-03-29,226000,1,No disponible,113,,,Relájate en un lugar tranquilo y acogedor,Orense,,,,{},
99302,59688,2026-03-29,226000,1,No disponible,113,,,Relájate en un lugar tranquilo y acogedor,Orense,,,,{},
99302,59688,2026-03-29,226000,1,No disponible,113,,,Relájate en un lugar tranquilo y acogedor,Orense,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99348,66160,2025-07-11,384000,7,No disponible,896,,,Relájate en un lugar tranquilo y acogedor,El Prat de LLobregat,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99940,58885,2025-05-26,144000,3,No disponible,48,,,,Baracaldo,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99411,56239,2025-03-15,98000,3,No disponible,294,,,Ideal para una escapada romántica,La Línea de la Concepción,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99453,58935,2025-11-07,295000,4,No disponible,236,,,Disfruta de una estadía en el corazón de la ciudad,Cerdañola del Vallés,,,,{},
99469,65315,2026-02-11,5616000,8,No disponible,936,,,,Burgos,,,,{},
99469,65315,2026-02-11,5616000,8,No disponible,936,,,,Burgos,,,,{},
99469,65315,2026-02-11,5616000,8,No disponible,936,,,,Burgos,,,,{},
99469,65315,2026-02-11,5616000,8,No disponible,936,,,,Burgos,,,,{},
99469,65315,2026-02-11,5616000,8,No disponible,936,,,,Burgos,,,,{},
99476,65315,2025-08-28,4360000,8,No disponible,872,,,,Vitoria,,,,{},
99476,65315,2025-08-28,4360000,8,No disponible,872,,,,Vitoria,,,,{},
99476,65315,2025-08-28,4360000,8,No disponible,872,,,,Vitoria,,,,{},
99476,65315,2025-08-28,4360000,8,No disponible,872,,,,Vitoria,,,,{},
99476,65315,2025-08-28,4360000,8,No disponible,872,,,,Vitoria,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99559,66151,2025-01-30,420000,7,No disponible,588,,,Experimenta el lujo y la comodidad en este alojamiento,Tarragona,,,,{},
99565,66151,2025-02-03,798000,7,No disponible,399,,,,Alcalá de Henares,,,,{},
99565,66151,2025-02-03,798000,7,No disponible,399,,,,Alcalá de Henares,,,,{},
99565,66151,2025-02-03,798000,7,No disponible,399,,,,Alcalá de Henares,,,,{},
99565,66151,2025-02-03,798000,7,No disponible,399,,,,Alcalá de Henares,,,,{},
99565,66151,2025-02-03,798000,7,No disponible,399,,,,Alcalá de Henares,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99655,66034,2025-02-20,742000,1,No disponible,106,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Arrecife,,,,{},
99697,60369,2025-09-10,19000,8,No disponible,152,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Gandía,,,,{},
99697,60369,2025-09-10,19000,8,No disponible,152,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Gandía,,,,{},
99697,60369,2025-09-10,19000,8,No disponible,152,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Gandía,,,,{},
99697,60369,2025-09-10,19000,8,No disponible,152,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Gandía,,,,{},
99697,60369,2025-09-10,19000,8,No disponible,152,,,Aventúrate en la naturaleza y descansa en un lugar cómodo,Gandía,,,,{},
99702,56607,2025-05-18,294000,10,No disponible,420,,,,Jaén,,,,{},
99702,56607,2025-05-18,294000,10,No disponible,420,,,,Jaén,,,,{},
99702,56607,2025-05-18,294000,10,No disponible,420,,,,Jaén,,,,{},
99702,56607,2025-05-18,294000,10,No disponible,420,,,,Jaén,,,,{},
99702,56607,2025-05-18,294000,10,No disponible,420,,,,Jaén,,,,{},
99731,65061,2025-09-06,240000,8,No disponible,240,,,,Motril,,,,{},
99731,65061,2025-09-06,240000,8,No disponible,240,,,,Motril,,,,{},
99731,65061,2025-09-06,240000,8,No disponible,240,,,,Motril,,,,{},
99731,65061,2025-09-06,240000,8,No disponible,240,,,,Motril,,,,{},
99731,65061,2025-09-06,240000,8,No disponible,240,,,,Motril,,,,{},
99803,57459,2025-02-18,720000,8,No disponible,144,,,,Cornellá de Llobregat,,,,{},
99803,57459,2025-02-18,720000,8,No disponible,144,,,,Cornellá de Llobregat,,,,{},
99803,57459,2025-02-18,720000,8,No disponible,144,,,,Cornellá de Llobregat,,,,{},
99803,57459,2025-02-18,720000,8,No disponible,144,,,,Cornellá de Llobregat,,,,{},
99803,57459,2025-02-18,720000,8,No disponible,144,,,,Cornellá de Llobregat,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
99927,58940,2026-04-10,280000,1,No disponible,40,,,Ubicación céntrica con fácil acceso a atracciones turísticas,Valladolid,,,,{},
