name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,state
"-33.3537,-70.6811",2023-12-10,34.3,13.7,22.8,31.8,13.7,22.2,7.2,40.5,0.0,0.0,0.0,,0.0,0.0,51.8,42.5,198.2,1007.5,18.6,9.5,423.1,34.9,10.0,10.0,2023-12-10T06:26:26,2023-12-10T20:44:48,0.92,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-11,27.0,12.0,18.8,26.7,12.0,18.8,10.7,63.3,0.0,0.0,0.0,,0.0,0.0,36.7,32.8,183.9,1012.0,21.0,9.0,398.4,32.8,10.0,10.0,2023-12-11T06:26:36,2023-12-11T20:45:32,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-12-12,30.0,12.2,21.7,28.6,12.2,21.3,9.1,49.1,0.0,0.0,0.0,,0.0,0.0,37.4,32.8,199.2,1012.0,2.1,9.5,410.5,33.9,10.0,10.0,2023-12-12T06:26:48,2023-12-12T20:46:15,0.0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-13,32.1,13.6,23.6,30.5,13.6,23.0,7.7,39.0,0.0,0.0,0.0,,0.0,0.0,32.0,30.5,198.1,1010.1,0.0,10.0,413.9,34.2,10.0,10.0,2023-12-13T06:27:02,2023-12-13T20:46:56,0.02,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-14,26.5,16.0,20.9,26.5,16.0,20.9,7.9,43.8,0.0,0.0,0.0,,0.0,0.0,38.5,31.3,185.8,1009.1,25.5,10.0,403.6,33.6,10.0,10.0,2023-12-14T06:27:18,2023-12-14T20:47:36,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-12-15,29.0,11.0,19.5,27.8,11.0,19.3,8.6,53.1,0.0,0.0,0.0,,0.0,0.0,33.8,28.3,184.6,1010.2,1.7,9.9,414.7,34.3,10.0,10.0,2023-12-15T06:27:35,2023-12-15T20:48:16,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-16,21.2,10.0,15.7,21.2,8.4,15.7,7.8,61.4,0.0,0.0,0.0,,0.0,0.0,37.4,31.6,193.8,1013.4,18.8,10.0,386.6,31.8,10.0,10.0,2023-12-16T06:27:55,2023-12-16T20:48:53,0.13,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-17,25.0,10.9,17.5,25.0,10.9,17.5,6.8,51.5,0.0,0.0,0.0,,0.0,0.0,34.2,30.7,195.2,1016.5,26.7,10.0,415.8,34.4,10.0,10.0,2023-12-17T06:28:16,2023-12-17T20:49:30,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-12-18,29.0,9.9,19.9,27.7,9.9,19.6,6.9,46.3,0.0,0.0,0.0,,0.0,0.0,38.5,29.5,192.7,1012.4,0.0,10.0,425.0,34.9,10.0,10.0,2023-12-18T06:28:39,2023-12-18T20:50:05,0.2,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-19,24.1,11.7,18.1,24.1,11.7,18.1,6.7,48.3,0.0,0.0,0.0,,0.0,0.0,41.8,28.8,194.1,1013.7,1.7,9.7,419.8,34.8,10.0,10.0,2023-12-19T06:29:03,2023-12-19T20:50:38,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-20,30.0,9.0,19.5,28.3,8.5,19.1,7.3,50.8,0.0,0.0,0.0,,0.0,0.0,31.7,26.1,191.3,1013.7,0.0,9.0,419.2,34.8,10.0,10.0,2023-12-20T06:29:29,2023-12-20T20:51:11,0.27,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-21,29.9,12.7,21.0,28.5,12.7,20.8,8.2,45.9,0.0,0.0,0.0,,0.0,0.0,36.7,32.6,192.0,1012.9,0.0,9.6,423.7,35.1,10.0,10.0,2023-12-21T06:29:57,2023-12-21T20:51:41,0.31,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-22,31.9,12.0,22.0,30.1,12.0,21.6,9.2,48.9,0.0,0.0,0.0,,0.0,0.0,35.6,30.7,191.6,1012.5,20.0,10.0,412.9,34.2,10.0,10.0,2023-12-22T06:30:26,2023-12-22T20:52:11,0.34,Clear,Partly cloudy throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-23,31.3,17.0,23.2,29.6,17.0,22.8,8.5,41.1,0.0,0.0,0.0,,0.0,0.0,36.7,33.3,188.8,1012.1,56.9,10.0,370.3,30.7,10.0,10.0,2023-12-23T06:30:57,2023-12-23T20:52:38,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-12-24,29.0,12.2,20.8,28.0,12.2,20.6,9.3,50.6,0.0,0.0,0.0,,0.0,0.0,37.4,35.3,193.1,1015.3,8.9,10.0,413.6,34.3,10.0,10.0,2023-12-24T06:31:30,2023-12-24T20:53:04,0.41,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-25,35.3,13.0,24.3,32.7,13.0,23.5,8.7,44.2,0.0,0.0,0.0,,0.0,0.0,36.4,28.6,200.2,1011.8,0.6,9.8,424.8,35.1,10.0,10.0,2023-12-25T06:32:04,2023-12-25T20:53:29,0.45,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2023-12-26,28.4,15.0,21.1,27.7,15.0,21.1,9.8,49.3,0.0,0.0,0.0,,0.0,0.0,36.4,32.7,183.5,1013.2,58.2,10.0,390.9,32.2,10.0,10.0,2023-12-26T06:32:39,2023-12-26T20:53:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-12-27,26.3,14.0,20.1,26.3,14.0,20.1,12.5,63.2,0.0,0.0,0.0,,0.0,0.0,31.3,20.5,189.8,1012.9,81.0,10.0,346.1,28.6,9.0,10.0,2023-12-27T06:33:16,2023-12-27T20:54:13,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-12-28,19.0,13.7,16.4,19.0,13.7,16.4,11.8,74.3,0.0,0.0,0.0,,0.0,0.0,27.4,19.8,170.1,1018.4,95.0,10.0,224.3,18.6,7.0,10.0,2023-12-28T06:33:54,2023-12-28T20:54:32,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999",Foggy
"-33.3537,-70.6811",2023-12-29,30.0,12.7,21.1,28.7,12.7,20.8,11.3,59.4,0.0,0.0,0.0,,0.0,0.0,38.9,27.7,200.4,1016.3,29.5,9.9,407.2,33.9,10.0,10.0,2023-12-29T06:34:34,2023-12-29T20:54:50,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-12-30,24.8,13.7,18.4,24.8,13.7,18.4,12.2,68.6,0.0,0.0,0.0,,0.0,0.0,36.7,28.8,181.3,1016.8,42.5,9.2,384.0,31.9,10.0,10.0,2023-12-30T06:35:15,2023-12-30T20:55:06,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2023-12-31,28.1,12.0,19.4,27.4,12.0,19.3,11.1,62.5,0.0,0.0,0.0,,0.0,0.0,50.0,29.0,187.2,1017.4,22.5,10.0,416.5,34.5,10.0,10.0,2023-12-31T06:35:57,2023-12-31T20:55:20,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-01-01,30.0,11.9,20.5,28.7,11.9,20.3,10.1,55.4,0.0,0.0,0.0,,0.0,0.0,36.7,32.7,200.1,1015.6,8.2,10.0,415.3,34.3,10.0,10.0,2024-01-01T06:36:41,2024-01-01T20:55:33,0.68,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-02,31.3,12.0,21.7,29.8,12.0,21.4,10.4,52.6,0.0,0.0,0.0,,0.0,0.0,38.5,31.7,201.9,1014.3,0.6,9.8,423.0,34.9,10.0,10.0,2024-01-02T06:37:25,2024-01-02T20:55:44,0.71,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-03,30.4,14.6,22.5,29.0,14.6,22.1,11.0,51.8,0.0,0.0,0.0,,0.0,0.0,37.4,33.6,192.2,1013.6,2.0,10.0,414.5,34.2,10.0,10.0,2024-01-03T06:38:11,2024-01-03T20:55:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-04,28.8,13.8,21.3,28.2,13.8,21.2,12.8,60.9,0.0,0.0,0.0,,0.0,0.0,37.1,34.5,195.1,1014.7,5.2,9.8,398.3,33.0,10.0,10.0,2024-01-04T06:38:58,2024-01-04T20:56:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-05,24.9,13.2,19.3,24.9,13.2,19.3,13.1,68.7,0.0,0.0,0.0,,0.0,0.0,38.2,32.0,181.4,1015.9,29.9,9.9,386.5,31.9,10.0,10.0,2024-01-05T06:39:46,2024-01-05T20:56:05,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-01-06,25.8,14.0,19.5,25.8,14.0,19.5,13.2,68.6,0.0,0.0,0.0,,0.0,0.0,34.6,30.6,186.6,1014.4,26.8,9.6,398.9,32.9,10.0,10.0,2024-01-06T06:40:35,2024-01-06T20:56:08,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-01-07,30.0,13.6,21.6,28.4,13.6,21.3,10.2,52.8,0.0,0.0,0.0,,0.0,0.0,35.3,32.9,205.7,1013.7,4.8,10.0,404.4,33.6,10.0,10.0,2024-01-07T06:41:25,2024-01-07T20:56:10,0.87,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-08,29.4,14.7,22.0,28.2,14.7,21.8,8.8,45.0,0.0,0.0,0.0,,0.0,0.0,36.4,34.1,202.8,1012.9,4.1,10.0,409.2,34.0,10.0,10.0,2024-01-08T06:42:15,2024-01-08T20:56:10,0.91,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-09,30.0,13.0,21.6,28.5,13.0,21.3,7.0,41.3,0.0,0.0,0.0,,0.0,0.0,36.7,33.5,195.0,1014.4,24.8,10.0,407.0,33.7,10.0,10.0,2024-01-09T06:43:07,2024-01-09T20:56:08,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-01-10,29.6,13.7,22.0,28.4,13.7,21.7,8.4,44.1,0.0,0.0,0.0,,0.0,0.0,32.0,31.0,201.3,1013.7,6.2,10.0,409.1,33.8,10.0,10.0,2024-01-10T06:43:59,2024-01-10T20:56:04,0.97,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-11,29.8,16.2,22.3,28.4,16.2,22.0,7.8,40.6,0.0,0.0,0.0,,0.0,0.0,38.2,29.5,192.6,1014.3,35.7,10.0,394.9,32.6,10.0,10.0,2024-01-11T06:44:53,2024-01-11T20:55:58,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-01-12,29.0,13.8,20.8,28.2,13.8,20.6,10.2,53.3,0.0,0.0,0.0,,0.0,0.0,36.0,27.7,189.8,1014.4,35.5,10.0,390.7,32.2,10.0,10.0,2024-01-12T06:45:46,2024-01-12T20:55:50,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-01-13,27.0,11.9,19.5,26.5,11.9,19.4,9.6,57.0,0.0,0.0,0.0,,0.0,0.0,36.4,30.3,190.4,1016.7,7.1,9.5,408.5,33.8,10.0,10.0,2024-01-13T06:46:41,2024-01-13T20:55:41,0.07,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-14,33.1,11.1,23.0,30.9,11.1,22.3,6.5,40.0,0.0,0.0,0.0,,0.0,0.0,33.8,29.5,196.1,1015.8,0.0,10.0,413.6,34.3,10.0,10.0,2024-01-14T06:47:36,2024-01-14T20:55:29,0.11,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-15,30.1,14.3,23.0,28.4,14.3,22.5,6.2,36.2,0.0,0.0,0.0,,0.0,0.0,41.4,35.5,200.1,1012.2,0.0,10.0,412.2,34.2,10.0,10.0,2024-01-15T06:48:32,2024-01-15T20:55:16,0.14,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-16,32.0,11.0,21.3,29.8,11.0,20.8,7.1,46.1,0.0,0.0,0.0,,0.0,0.0,38.5,26.0,193.0,1013.5,1.6,10.0,416.3,34.6,10.0,10.0,2024-01-16T06:49:28,2024-01-16T20:55:01,0.18,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-17,30.9,15.4,22.6,29.3,15.4,22.3,9.8,46.7,0.0,0.0,0.0,,0.0,0.0,40.3,38.9,189.5,1011.0,24.0,9.9,399.7,33.1,10.0,10.0,2024-01-17T06:50:25,2024-01-17T20:54:44,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-01-18,31.8,14.1,23.0,30.2,14.1,22.6,10.6,49.4,0.0,0.0,0.0,,0.0,0.0,40.3,27.9,196.4,1013.3,3.7,10.6,407.0,33.5,10.0,10.0,2024-01-18T06:51:22,2024-01-18T20:54:26,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999",Windy
"-33.3537,-70.6811",2024-01-19,33.4,16.3,25.2,31.4,16.3,24.5,8.4,37.0,0.0,0.0,0.0,,0.0,0.0,40.3,31.7,195.0,1011.5,0.0,10.0,410.5,34.2,10.0,10.0,2024-01-19T06:52:19,2024-01-19T20:54:05,0.29,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-20,31.5,15.6,24.0,29.6,15.6,23.4,8.4,39.3,0.0,0.0,0.0,,0.0,0.0,38.9,32.1,196.0,1011.2,0.0,10.0,408.2,33.9,10.0,10.0,2024-01-20T06:53:17,2024-01-20T20:53:43,0.32,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-21,33.0,15.1,24.0,31.3,15.1,23.6,9.9,43.5,0.0,0.0,0.0,,0.0,0.0,38.5,31.6,188.1,1012.4,0.0,10.0,411.1,34.0,10.0,10.0,2024-01-21T06:54:15,2024-01-21T20:53:19,0.36,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-22,35.1,16.2,25.3,33.6,16.2,24.8,11.5,45.8,0.0,0.0,0.0,,0.0,0.0,37.4,29.5,187.4,1011.3,0.1,9.9,406.2,33.6,10.0,10.0,2024-01-22T06:55:14,2024-01-22T20:52:54,0.39,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-23,31.0,15.8,22.8,29.7,15.8,22.6,12.2,54.5,0.2,100.0,4.17,rain,0.0,0.0,38.9,27.7,184.7,1012.2,0.7,9.9,399.3,32.9,10.0,10.0,2024-01-23T06:56:12,2024-01-23T20:52:26,0.43,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2024-01-24,35.8,15.7,25.0,34.5,15.7,24.6,12.5,50.1,0.0,0.0,0.0,,0.0,0.0,37.8,35.3,190.3,1010.3,0.0,8.5,401.9,33.4,10.0,10.0,2024-01-24T06:57:11,2024-01-24T20:51:57,0.46,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-25,32.1,17.7,24.1,31.5,17.7,23.9,13.4,53.3,0.0,0.0,0.0,,0.0,0.0,39.2,33.4,184.6,1010.5,12.9,10.0,383.8,31.7,10.0,10.0,2024-01-25T06:58:10,2024-01-25T20:51:26,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-26,30.2,14.0,21.7,29.0,14.0,21.6,13.3,62.7,0.0,0.0,0.0,,0.0,0.0,37.1,31.4,174.3,1014.5,31.8,9.5,359.9,29.8,10.0,10.0,2024-01-26T06:59:09,2024-01-26T20:50:54,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-01-27,34.0,16.0,24.2,32.1,16.0,23.7,12.7,53.7,0.0,0.0,0.0,,0.0,0.0,37.1,34.0,186.8,1012.2,8.1,9.9,383.8,31.8,10.0,10.0,2024-01-27T07:00:08,2024-01-27T20:50:20,0.56,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-28,30.5,17.2,23.4,29.4,17.2,23.2,13.6,56.9,0.3,100.0,8.33,rain,0.0,0.0,38.5,34.3,187.3,1013.3,9.1,10.0,374.4,30.9,10.0,10.0,2024-01-28T07:01:07,2024-01-28T20:49:44,0.59,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2024-01-29,32.7,15.9,23.8,32.1,15.9,23.6,13.3,54.8,0.0,0.0,0.0,,0.0,0.0,39.6,34.1,194.0,1013.7,0.0,9.8,385.8,31.9,10.0,10.0,2024-01-29T07:02:06,2024-01-29T20:49:07,0.63,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-30,35.0,15.6,25.1,33.5,15.6,24.6,12.2,49.3,0.0,0.0,0.0,,0.0,0.0,40.3,29.5,192.7,1012.9,0.3,10.0,389.4,32.0,10.0,10.0,2024-01-30T07:03:05,2024-01-30T20:48:28,0.66,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-01-31,36.9,16.4,26.9,34.3,16.4,25.9,8.3,36.5,0.0,0.0,0.0,,0.0,0.0,38.9,30.4,205.2,1012.4,0.0,9.8,392.7,32.5,10.0,10.0,2024-01-31T07:04:04,2024-01-31T20:47:47,0.69,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-01,35.0,16.6,26.0,32.7,16.6,25.2,7.8,34.7,0.0,0.0,0.0,,0.0,0.0,37.4,36.1,199.4,1012.7,0.3,9.9,378.3,31.2,10.0,10.0,2024-02-01T07:05:03,2024-02-01T20:47:05,0.73,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-02,35.0,16.0,25.8,33.3,16.0,25.0,9.8,41.0,0.0,0.0,0.0,,0.0,0.0,46.4,25.2,198.5,1014.5,15.7,10.0,388.1,32.2,10.0,10.0,2024-02-02T07:06:02,2024-02-02T20:46:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-03,35.3,17.4,27.3,33.2,17.4,26.4,7.9,31.3,0.0,0.0,0.0,,0.0,0.0,40.0,27.7,199.8,1011.4,5.6,10.0,397.5,32.7,10.0,10.0,2024-02-03T07:07:01,2024-02-03T20:45:37,0.79,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-04,30.0,16.5,23.4,28.7,16.5,23.2,11.3,48.1,0.0,0.0,0.0,,0.0,0.0,38.5,35.3,188.8,1010.0,41.5,9.9,379.2,31.5,10.0,10.0,2024-02-04T07:07:59,2024-02-04T20:44:50,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-02-05,32.4,14.1,23.1,31.3,14.1,22.8,12.6,56.5,0.0,0.0,0.0,,0.0,0.0,36.0,40.5,195.3,1012.8,5.5,9.7,386.9,32.1,10.0,10.0,2024-02-05T07:08:58,2024-02-05T20:44:02,0.86,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-06,31.3,17.0,24.3,29.9,17.0,23.9,10.6,43.8,0.0,0.0,0.0,,0.0,0.0,38.2,34.5,202.0,1014.2,0.4,9.9,375.9,31.0,10.0,10.0,2024-02-06T07:09:56,2024-02-06T20:43:13,0.89,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-07,34.0,15.5,24.8,32.1,15.5,24.3,11.5,46.9,0.0,0.0,0.0,,0.0,0.0,39.2,32.0,193.5,1012.9,0.5,9.8,377.6,31.1,10.0,10.0,2024-02-07T07:10:53,2024-02-07T20:42:22,0.92,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-08,32.3,18.9,24.9,31.5,18.9,24.8,13.5,51.4,0.4,100.0,8.33,rain,0.0,0.0,37.1,38.9,202.0,1011.6,22.4,9.9,333.2,27.7,10.0,10.0,2024-02-08T07:11:51,2024-02-08T20:41:30,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2024-02-09,30.5,16.6,22.9,29.2,16.6,22.5,7.5,38.4,0.0,0.0,0.0,,0.0,0.0,32.4,31.7,192.3,1013.3,19.5,10.0,333.1,27.5,10.0,10.0,2024-02-09T07:12:48,2024-02-09T20:40:37,0.0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-10,32.4,14.0,23.6,31.0,14.0,23.1,9.4,43.1,0.0,0.0,0.0,,0.0,0.0,32.0,25.5,191.6,1013.3,14.4,10.0,357.8,29.6,10.0,10.0,2024-02-10T07:13:45,2024-02-10T20:39:42,0.02,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-11,30.0,15.4,22.5,28.7,15.4,22.2,9.3,44.6,0.0,0.0,0.0,,0.0,0.0,35.6,31.7,186.9,1013.6,0.0,10.0,360.9,29.8,10.0,10.0,2024-02-11T07:14:42,2024-02-11T20:38:47,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-12,34.0,15.1,23.9,31.9,15.1,23.3,10.3,48.1,0.0,0.0,0.0,,0.0,0.0,36.4,26.3,191.7,1012.3,5.5,9.9,372.3,30.9,10.0,10.0,2024-02-12T07:15:38,2024-02-12T20:37:50,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-13,30.8,16.9,23.9,29.5,16.9,23.4,9.8,43.2,0.0,0.0,0.0,,0.0,0.0,32.4,32.7,195.5,1010.6,6.4,9.9,353.0,29.3,10.0,10.0,2024-02-13T07:16:34,2024-02-13T20:36:51,0.13,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-14,30.6,14.6,21.1,29.9,14.6,21.0,13.2,64.3,0.0,0.0,0.0,,0.0,0.0,35.3,27.7,180.2,1013.5,0.0,9.9,366.6,30.6,10.0,10.0,2024-02-14T07:17:30,2024-02-14T20:35:52,0.16,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-15,32.7,14.0,22.5,32.2,14.0,22.4,14.2,62.8,0.0,0.0,0.0,,0.0,0.0,36.4,33.3,185.1,1012.5,4.4,9.6,365.0,30.2,10.0,10.0,2024-02-15T07:18:26,2024-02-15T20:34:51,0.19,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-16,31.0,15.6,22.3,30.6,15.6,22.3,14.1,62.2,0.0,0.0,0.0,,0.0,0.0,38.5,32.6,187.0,1012.8,0.0,9.7,365.8,30.3,10.0,10.0,2024-02-16T07:19:21,2024-02-16T20:33:50,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-17,33.0,14.9,24.0,31.5,14.9,23.6,12.0,51.7,0.0,0.0,0.0,,0.0,0.0,38.5,29.4,187.2,1012.4,0.0,9.8,363.4,30.1,10.0,10.0,2024-02-17T07:20:15,2024-02-17T20:32:47,0.26,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-18,33.6,16.1,24.5,31.9,16.1,23.9,10.3,44.0,0.0,0.0,0.0,,0.0,0.0,37.1,31.2,198.4,1009.8,0.4,9.9,362.0,30.1,10.0,10.0,2024-02-18T07:21:09,2024-02-18T20:31:43,0.3,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-02-19,27.0,13.0,20.3,27.1,13.0,20.3,12.5,62.6,0.0,0.0,0.0,,0.0,0.0,33.8,25.9,179.3,1013.0,25.7,9.7,354.3,29.2,10.0,10.0,2024-02-19T07:22:03,2024-02-19T20:30:39,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-02-20,29.0,14.8,20.5,28.6,14.8,20.4,13.3,65.8,0.0,0.0,0.0,,0.0,0.0,35.6,31.6,196.0,1015.7,30.6,9.6,323.3,26.7,10.0,10.0,2024-02-20T07:22:57,2024-02-20T20:29:33,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
